60422;COMERCIAL TAKE OFF S.A.;TAKE OFF S.A.;CALLE 23 NO. 113 ESQUINA A O, LA RAMPA, VEDADO;01/01/1998;2302;5190;1;151;709;1;CMEX;25;4;60395
60425;ALAFLEX S.A.;ALAFLEX S.A.;;01/01/1998;2301;5190;0;999;999;1;MERC;25;4;
60426;FIMEL, S.A.;FIMEL;AVENIDA 47 NO. 3413 ENTRE LAS CALLES 34 Y 36, REPARTO KOHLY;01/01/1998;2301;6592;0;253;999;1;MERC;25;4;
60431;CORPORACION DE COMERCIO Y TURISMO INTERNACIONAL CUBANACAN, S.A.;CUBANACAN, S.A.;CALLE 23 NO. 156 ENTRE N Y O, VEDADO;30/04/2000;2302;5510;0;256;001;1;MERC;25;4;00256
60433;ARIES S.A.;;SAN PEDRO NO. 1 MUELLE SAN FRANCISCO;28/02/1999;2304;6303;0;271;020;1;MERC;25;4;60446
60434;GRAN ANTILLA, S.A.;GRAN ANTILLA SA;CALLE 24 ESQ. 9NA. NO. 720, MIRAMAR;30/04/2000;2301;5510;0;256;006;1;MERC;25;4;60591
60436;NUEVA FORESTAL, S.A.;NUEVA FORESTAL,;CALLE 49 A NO. 3630 REPARTO KHOLY.;30/06/2000;2301;5190;0;131;999;1;CMEX;25;4;
60437;QUIMICA INTERNACIONAL S.A;QUIMI S.A.;CALLE 17, EDIFICIO FOCSA, APARTAMENTO 1 K, ENTRE CALLE M Y CALLE N, VEDADO;31/12/1999;2302;2302;0;102;733;1;MERC;25;4;12968
60438;INMOBILIARIA CUBANA S.A;;CALLE 16 NO. 314, MIRAMAR;30/04/2000;2301;7310;0;271;020;1;MERC;25;4;60487
60439;PROMUSIC S.A.;PROMUSIC S.A.;Calle 18 No. 103 e/ 3ra. y 7ma., Playa;28/02/1999;2301;5190;0;234;999;1;CMEX;25;4;
60440;REPRESENTACIONES CULTURALES S.A.;RECSA;CALLE 158 NO. 318 ENTRE 3RA B Y 3RA D, REPARTO NAUTICO;28/02/1999;2301;9439;0;234;999;1;MERC;25;4;
