50793;APICOLA VOLCAN;FINCA EL NAVIO AUTOPISTA MELENA HABANA;2409;0315;7;131;;;;;;N
50796;3 DE OCTUBRE;ASENTAMIENTO TRAVIESO CARRETERA MELENA GUINES;2409;0218;9;131;;;;;;N
50798;2 DE DICIEMBRE;FINCA ESTELITA;2409;0213;4;131;;;;;;N
50805;RUBEN MARICHAL LOPEZ;AVE 71 NO. 6872 E/ 68 Y FINAL;2410;0213;4;131;;;06/10/1993;;;N
50806;JOSE ANGEL FERNANDEZ RODRIGUEZ;CAMPAMENTO GIA LA JULIA;2410;0213;4;131;;;;;;N
50807;PROTESTA DE LAREDO;FINCA LA  GIA, LA JULIA;2410;0213;4;131;;;;;;N
50808;LA JULIA;CACERÍO:  LA JULIA;2410;0213;4;131;;;;;;N
50809;EL RUBIO;FINCA EL RUBIO LA JULIA;2410;0213;4;131;;;;;;N
50810;COMANDANTE GUEVARA;FINCA. SAN JORGE CARDONA;2410;0213;4;131;;;;;;N
50811;VIAL III;FINCA  LA SERAFINA;2410;0213;4;131;;;;;;N
50812;13 DE MARZO;CAMPAMENTO LA SERAFINA;2410;0213;4;131;;;;;;N
50813;JUAN V. ACUNA;CAMPAMENTO  EL  SOPAPO;2410;0213;4;131;;;;;;N
50814;HERMANOS PEÑA BAJA S/C 1T/06 ;20;2410;999900;;131;;;;;31/12/2003;N
50820;COMAMDANTE MANUEL FAJARDO;CARRETERA CENTRAL  MANUEL FAJARDO;2411;0110;1;658;;;22/10/1993;;;N
50821;PABLO NORIEGA;CASERIO GUIRO MARRERO CARRETERA A BATABANO KM 6 1/2 QUIVICAN;2411;0110;1;658;;;;;;N
50822;GASPAR JORGE GARCIA GALLO;FINCA EL CRISTO;2411;0110;1;658;;;;Res. 486/2017;sep-17;N
50823;MARCOS MARTI;CARRETERA QUIVICAN. SAN FELIPE;2411;0213;4;131;;;;;;N
50824;JUAN MANUEL AMEJEIRAS BAJA S/C;20;2411;021800;;131;;;;;31/12/2003;N
50825;CAMILO CIENFUEGOS BAJA S/C 1T/06 ;20;2411;999900;;131;;;;;31/12/2003;N
50826;ABEL SANTAMARIA CUADRADO BAJA S/C 1T/06  ;20;2411;999900;;131;;;;;31/12/2003;N
50827;MANUEL ISLA PEREZ;FINCA VALVERDE;2411;0213;4;131;;;;;;N
50828;WILLIAN SOLER;CARRETERA QUIVICAN - BEJUCAL.;2411;0213;4;131;;;;;;N
50854;HEROES DE YAGUAJAY;FINCA EL UBERO CARRT GUIRA CAJIO;2208;0213;4;131;;;30/06/2016;;;N
50855;HEROES DE ETIOPIA BAJA S/C 1T/06 ;20;2207;021800;;131;;;;;31/12/2003;N
50856;HEROES DE BOLIVIA;FINCA EL MAMEY CARRT GUIRA CAJIO;2207;0213;4;131;;;30/06/2016;;;N
