21167;RAMON MARTELL;FINCA LA JULIA;2508;0311;7;131;13080;ACTA;13/01/1985;;;N
21168;JOSE MARTI;ZONA BANAGUISE;2504;0110;1;658;14224;ACTA;16/01/1978;;;N
21171;FLOR DE CUBA;ZONA FLOR DE CUBA;2504;0110;1;658;14224;ACTA;17/10/1981;;;N
21172;8 DE MARZO;FCA PROGRESO SAN JOSE DE LOS RAMOS;2504;0110;1;658;14224;ACTA;08/03/1986;;;N
21174;ALBERTO DELGADO DELGADO;FINCA CUATRO CAMINO;2505;0213;4;131;03489;ACTA;09/02/1981;;;N
21178;ISRAEL CABRERA;FCA.STA.ROSA CAI JUAN AVILA;2509;0110;1;658;14224;ACTA;23/02/1980;;;N
21179;RAMON LOPEZ FLEITAS BAJA S/C 3T/04  ;21;2508;011000;;658;;;;;31/12/2003;N
21180;RENATO GUITART;FINCA LA PALMA SABANILLA;2509;0213;4;131;13091;ACTA;11/11/1977;;;N
21184;RUBEN GONZALEZ;INDEPENDENCIA NO.17 CABEZAS;2509;0213;4;131;13091;ACTA;05/05/1980;;;N
21185;ABEL SANTAMARIA;ZONA VALDIVIESO;2503;0311;7;131;03605;ACTA;19/05/1993;;;N
21187;MARIO MARTINEZ ARARA;FINCA EL CAFETAL;2508;0311;7;131;13080;ACTA;10/06/1981;;;N
21352;RUBEN MARTINEZ VILLENA;ZONA LA PIEDRA;2605;0215;3;131;13240;;;;;N
21357;CAMILO CIENFUEGOS;CALLEJON LOS PATOS;2609;0213;4;131;03497;;;;;N
21362;CARLOS MANUEL DE CESPEDES;ZONA DE GUINIA;2613;0215;3;131;03490;;;;;N
21363;GUERRILLERO HEROICO;ZONA CAICAJE FALCON;2608;0213;4;131;03617;;;;;N
21364;ANTERO REGALADO;ZONA MILLER PLACETAS;2608;0213;4;131;03617;;;;;N
21369;TRIUNFO DE LA REVOLUCION;ZONA SUAZO BAEZ;2608;0213;4;131;03617;;;;;N
