14e47af0-159b-4316-892f-3864a6311760;Dirección de Operaciones de Zafra;4;
81165256-485a-4929-b596-f71e618a7c6a;Grupo de Contabilidad y Finanzas;4;
9d7558a5-6837-47fb-ae87-277ce6ce0405;Grupo de Auditoría;4;3d4197a0-5a8c-46d8-8693-bca50e3fb953
8f831f36-5bc2-45db-ba65-2be0dd8f7587;Grupo de Contabilidad y Finanzas;4;
d4c159e3-6b24-415b-bad4-3a7d88ee80e4;Equipo de Preparación de Obras;4;ccfef89f-018a-4cac-aeec-e1ae02e2314f
333bebef-0257-4a88-af7f-6a22809be91f;Grupo Contabilidad y Finanzas;4;
e2532790-5b73-4615-b3df-6074c3849cbe;Dirección de Desarrollo y Calidad;5;b2a07d96-c9ae-4917-944d-a1b7012330cd
e285aaf1-7a34-4e00-b0b1-012cbac11a3f;Brigada de Montaje No 5;5;2d2ff24d-a445-4c3d-8368-dd8279477d5e
8bb485a9-b7e3-47d9-8cdf-7c16db9ddfa8;Grupo de Control de Ejecución de Obras;5;af3ec6c7-6eb8-490f-a1bc-7fde6602941a
ce3f0d94-87b3-4812-b265-de87582b862e;Grupo de Control Técnico;5;af3ec6c7-6eb8-490f-a1bc-7fde6602941a
99a0f006-5267-4b0a-947f-57cddccd2f90;Brigada de Techadores;5;489310b1-4512-4600-8b5d-05eaad1ca380
48d3d785-a527-43d8-b2b2-02a51dca6f5c;Brigada de Pailería;5;489310b1-4512-4600-8b5d-05eaad1ca380
30de6bcb-5d31-434e-b253-8e1c554bfe81;Brigada Acuajet;5;489310b1-4512-4600-8b5d-05eaad1ca380
d202cc15-e138-460f-8d9c-3641100144a8;Casa de Visita;5;05576a97-c75e-471f-9df0-d7ed72b58d76
a8eaf551-962f-4c33-8216-49e794df6fc9;Brigada de Equipos Auxiliares;5;a4696f60-01f5-493f-82fb-7b27a4147c2a
0e8d9f96-f07e-4fea-ba4e-d1d8e8310e24;Brigada de Instrumentación;5;ee52d9b6-6d2f-4b27-af92-703b4e00fa0c
2336b5b3-f0d8-45d0-9350-9d2e2130771e;Brigada de Montaje No. 5;5;489310b1-4512-4600-8b5d-05eaad1ca380
ba55d304-a127-4d6e-ab9c-1d1dd3353c36;Grupo de Contabilidad y Finanzas;5;
38c37169-93ea-40ae-b22c-f79df3a71e4a;Brigada de Montaje No. 4;5;489310b1-4512-4600-8b5d-05eaad1ca380
ac2b4ac1-5857-4e17-b2dd-709674623db5;Brigada de Montaje No. 3;5;489310b1-4512-4600-8b5d-05eaad1ca380
c6767dc8-9731-4b25-868c-5242286fff84;Brigada de Montaje No. 2;5;489310b1-4512-4600-8b5d-05eaad1ca380
f31d719b-85c6-4d7f-bed9-267bc02584eb;Brigada de Montaje No. 1;5;489310b1-4512-4600-8b5d-05eaad1ca380
551a709b-2c0e-4425-b05e-e66db7ccebb8;Brigada de HidroBlasting;5;cb3edc2e-ff97-47b0-8c02-7e0a8f72b010
b221c606-67bc-4e7a-a3d9-557dfb15758f;Servicios Internos;5;05576a97-c75e-471f-9df0-d7ed72b58d76
0476b927-bce6-45b1-b86c-b761fff7e033;Grupo de Capital Humano;5;
47eeaf2a-330a-42c2-9188-3f818a7f541b;Grupo de Ejecución de Obras;5;503a5922-e2f1-4e25-9c67-d5eb5fadc31f
945997fa-ff72-446b-ac24-368afa92035f;Grupo de Preparación de Obras;5;503a5922-e2f1-4e25-9c67-d5eb5fadc31f
e1a3a8c8-4278-4502-8d2c-dd609f702496;Brigada de Enrollado;6;e7c96077-3222-472c-a266-3c274abb8bae
9bec04ed-b3fa-4a97-993b-63bcce16297b;Grupo de Calidad;6;0bc6e554-9ce6-4e4a-9f08-89881eba2d51
99bd1cb2-afbc-45dc-890d-1781dad6c196;Grupo de Inversiones y Desarrollo;6;0bc6e554-9ce6-4e4a-9f08-89881eba2d51
7f2769b7-5bfb-4131-9866-1bbedb7c59d9;Brigada de Bachiplán;6;a464d45c-6040-4105-b767-2f69b07bf091
55809223-2526-444a-9644-f4299a4ab51f;Brigada de Izaje;6;cb3edc2e-ff97-47b0-8c02-7e0a8f72b010
bb492ada-a454-4c21-bfa7-250839cc1fca;Grupo de Capital Humano;6;
1b2d7c78-4715-4b90-9101-510901db6f02;Grupo de Capital Humanos;6;
ca04e6aa-8b93-4ef9-9a91-6d292492197a;Grupo de Capital Humano;6;
f1c4b236-5262-4612-bc37-9f8e68c25995;Grupo de Comercialización y Negocios;6;0bc6e554-9ce6-4e4a-9f08-89881eba2d51
e1137382-c416-40cd-a895-203ebd57cb81;Equipo de Servicios Informático de Camaguey;6;ee52d9b6-6d2f-4b27-af92-703b4e00fa0c
eae64b11-8b2e-4255-a108-6f190b3e145e;Equipo de Servicios Informáticos;6;
6db0e1d6-70eb-4340-82f2-20d807b6f89a;Grupo de Capital Humano;6;
e28e72e5-f8a0-4076-9bfd-3435cfc9b171;Brigada de Recuperación y Cromado;6;e7c96077-3222-472c-a266-3c274abb8bae
a9e9ff97-dcd2-4494-b331-8215b5bb8b12;Grupo de Capital Humano;6;
1d15e9ce-81df-43ce-9912-81a058a614ab;Sala de Análisis;6;e7c96077-3222-472c-a266-3c274abb8bae
